Compound,CAS,log_AC10,log_AC50,Slope,Top_curve,Endpoints,Viability
(+)-2-Methylbutyl-4-methoxybenzyladine-4'-aminocyannate,24140-30-5,0.310725230904436,1.47202563899258,0.918036808466517,53.7562058074289,TOX21_RT_HEK293_GLO_08hr_viability|TOX21_RT_HEK293_GLO_16hr_viability|TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RXR_BLA_Agonist_viability,TRUE
Azithromycin,83905-01-5,-0.0904834778538275,1.08159804336855,0.814143463710731,29.4101683760422,TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability,TRUE
But-2-en-1-ol,6117-91-5,0.632499605140295,1.9332235219865,0.733624174262147,39.4938073751213,ACEA_ER_AUC_viability,TRUE
Cyfluthrin,68359-37-5,0.537726860492201,1.06054820894339,1.47693527782526,0.415414990756526,ACEA_AR_antagonist_AUC_viability|BSK_3C_Proliferation_down|BSK_3C_SRB_down|BSK_SAg_SRB_down|BSK_hDFCGF_Proliferation_down|TOX21_RT_HEPG2_GLO_16hr_ctrl_viability,TRUE
Fenpropathrin,39515-41-8,0.547941803966653,0.945217306805586,2.37405046932515,0.352799743282829,APR_HepG2_CellLoss_72h_dn|BSK_3C_Proliferation_down|BSK_3C_SRB_down|BSK_CASM3C_Proliferation_down|BSK_SAg_SRB_down|BSK_hDFCGF_Proliferation_down|TOX21_RT_HEK293_GLO_16hr_viability,TRUE
Haloxyfop,69806-34-4,0.606452585941047,1.14508414948736,1.87130625933687,56.3623046916417,TOX21_ERb_BLA_Agonist_viability|TOX21_ERb_BLA_Antagonist_viability|TOX21_HRE_BLA_Agonist_viability,TRUE
Metconazole,125116-23-6,-0.0318279015477648,0.707247421642735,1.29113025357141,37.2736707629283,TOX21_RT_HEK293_GLO_40hr_viability,TRUE
Tamoxifen,10540-29-1,1.05708743258755,1.22131652137481,7.7787883264712,44.9753185384931,APR_HepG2_CellLoss_72h_dn|BSK_3C_Proliferation_down|BSK_LPS_SRB_down|BSK_SAg_PBMCCytotoxicity_down|BSK_SAg_Proliferation_down|BSK_SAg_SRB_down|TOX21_H2AX_HTRF_CHO_viability|TOX21_NFkB_BLA_agonist_viability|TOX21_PGC_ERR_viability|TOX21_PPARd_BLA_Agonist_viability|TOX21_RORg_LUC_CHO_Antagonist_viability|TOX21_RT_HEK293_FLO_40hr_viability|TOX21_RT_HEPG2_FLO_24hr_viability|TOX21_RXR_BLA_Agonist_viability,TRUE
Triticonazole,131983-72-7,0.995777758204891,1.51898486983087,1.82383414258978,18.8239546774185,ACEA_AR_antagonist_AUC_viability|APR_HepG2_CellLoss_72h_dn,TRUE
meso-Hexestrol,84-16-2,0.764710049160008,1.26584578530358,2.18137762039974,18.5219517673741,BSK_3C_Proliferation_down|BSK_hDFCGF_Proliferation_down|NCCT_HEK293T_CellTiterGLO|TOX21_MMP_viability|TOX21_RT_HEK293_GLO_08hr_viability,TRUE
trans-Hex-3-en-1-ol,928-97-2,0.748395830560587,1.80103667876292,0.906522401319451,70.676223186902,TOX21_PR_BLA_Agonist_viability,TRUE
"2,3-Dimethylphenol",526-75-0,-0.824702374174862,0.0420769111161064,5.13429765602526,18.5647472552701,ACEA_AR_antagonist_AUC_viability|TOX21_RT_HEK293_FLO_08hr_viability,TRUE
2-Amino-m-cresol,2835-97-4,2.29242210598767,2.41982399137361,7.4900187430402,-9856.25456769835,TOX21_RT_HEK293_GLO_40hr_viability,TRUE
3-Chloro-4-methylaniline,95-74-9,0.548510284700389,1.36608283905856,1.16716553699439,32.2707653484511,NCCT_HEK293T_CellTiterGLO,TRUE
"3-Methyl-4,6-di-tert-butylphenol",497-39-2,0.784895616081735,1.25661384718494,2.0233427866491,99.9172942927199,ACEA_ER_AUC_viability|ATG_XTT_Cytotoxicity_up|BSK_3C_Vis_down|BSK_SAg_Proliferation_down|TOX21_ARE_BLA_agonist_viability|TOX21_AR_BLA_Antagonist_viability|TOX21_CASP3_CHO_viability|TOX21_FXR_BLA_antagonist_viability|TOX21_NFkB_BLA_agonist_viability|TOX21_PPARd_BLA_antagonist_viability|TOX21_RT_HEK293_FLO_24hr_viability|TOX21_RT_HEK293_FLO_32hr_viability|TOX21_RT_HEK293_FLO_40hr_viability|TOX21_RT_HEK293_GLO_16hr_viability|TOX21_RT_HEPG2_FLO_16hr_ctrl_viability|TOX21_RT_HEPG2_FLO_24hr_viability|TOX21_RT_HEPG2_GLO_08hr_ctrl_viability|TOX21_RXR_BLA_Agonist_viability|TOX21_VDR_BLA_Agonist_viability|TOX21_p53_BLA_p5_viability,TRUE
"5,5-Dimethyl-3-(alpha,alpha,alpha-trifluoro-4-nitro-m-tolyl)hydantoin",63612-50-0,0.765772683633598,1.21052532505329,2.01435362015263,12.2008271714936,APR_HepG2_CellLoss_72h_dn|BSK_CASM3C_Proliferation_down|NCCT_MITO_viability|TOX21_CASP3_CHO_viability,TRUE
Clomazone,81777-89-1,-0.769738097733066,0.106771456628578,1.09731501291771,72.70161795557,ACEA_AR_antagonist_AUC_viability|SH-S5Y5 viability,TRUE
Docebenone,80809-81-0,-0.711087675503629,-0.223405735555012,1.97961035275574,81.2359408566258,TOX21_RT_HEK293_GLO_08hr_viability|TOX21_RT_HEK293_GLO_16hr_viability|TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability,TRUE
FR167356,174185-16-1,0.695607373818322,1.16543456473294,2.02764452632956,24.1414907811227,BSK_4H_SRB_down|BSK_CASM3C_Proliferation_down|BSK_SAg_PBMCCytotoxicity_down|BSK_hDFCGF_Proliferation_down|TOX21_AR_LUC_MDAKB2_Agonist_3uM_Nilutamide_viability|TOX21_AR_LUC_MDAKB2_Antagonist_0.5nM_R1881_viability|TOX21_AR_LUC_MDAKB2_Antagonist_10nM_R1881_viability|TOX21_ERb_BLA_Agonist_viability|TOX21_PXR_viability|TOX21_RORg_LUC_CHO_Antagonist_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEPG2_FLO_40hr_ctrl_viability|TOX21_RT_HEPG2_GLO_24hr_ctrl_viability|TOX21_RT_HEPG2_GLO_32hr_ctrl_viability|TOX21_RT_HEPG2_GLO_40hr_viability|TOX21_TR_LUC_GH3_Antagonist_viability,TRUE
Famoxadone,131807-57-3,0.712406521167654,1.32336713863141,1.5096900587213,57.6817805936746,ACEA_AR_agonist_AUC_viability|ACEA_AR_antagonist_AUC_viability|APR_HepG2_CellLoss_72h_dn|APR_HepG2_MicrotubuleCSK_24h_up|NCCT_HEK293T_CellTiterGLO|TOX21_AR_LUC_MDAKB2_Agonist_3uM_Nilutamide_viability|TOX21_AR_LUC_MDAKB2_Antagonist_10nM_R1881_viability|TOX21_CASP3_CHO_viability|TOX21_CASP3_HEPG2_viability|TOX21_ERb_BLA_Antagonist_viability|TOX21_GR_BLA_Antagonist_viability|TOX21_PXR_viability|TOX21_SBE_BLA_Antagonist_viability|TOX21_TRB_BLA_Antagonist_Followup_viability|TOX21_p53_BLA_p4_viability,TRUE
Fenhexamid,126833-17-8,1.30198999900659,1.63133200193426,4.40277552876878,1.20644326426567,APR_HepG2_CellLoss_72h_dn|APR_HepG2_MicrotubuleCSK_24h_up|APR_HepG2_MicrotubuleCSK_72h_up|TOX21_SSH_3T3_GLI3_Antagonist_viability,TRUE
Flunisolide,3385-03-03,-0.139300049548197,0.550820482853679,1.382718618903,44.2092087964713,TOX21_RT_HEPG2_GLO_00hr_ctrl_viability,TRUE
Halcinonide,3093-35-4,-0.291522224086171,0.704491071432592,0.958062019586112,71.2549651123612,TOX21_RT_HEPG2_GLO_00hr_ctrl_viability,TRUE
Haloxon,321-55-1,0.00778478769878754,1.70834307820928,0.567863173939185,42.5413550438141,TOX21_RT_HEK293_GLO_08hr_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability,TRUE
Methodichlorophen,7761-45-7,-0.212756465313501,0.0387458249120339,4.13907226296001,45.0985678150952,TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability|TOX21_SBE_BLA_Agonist_viability,TRUE
Rimonabant,168273-06-1,-0.529608050561104,-0.433809085237375,9.96088534165996,10.5290446281401,TOX21_RT_HEK293_GLO_40hr_viability,TRUE
Terbacil,5902-51-2,-0.0518101278968568,0.842131382979012,1.06745519458468,0.138399842182667,BSK_SAg_PBMCCytotoxicity_up,TRUE
Vinclozolin,50471-44-8,1.15243211527749,1.5790834145249,1.68162210019863,60.112644533875,TOX21_ERb_BLA_Agonist_viability|TOX21_PR_BLA_Agonist_viability|TOX21_RXR_BLA_Agonist_viability,TRUE
"{4-[({2-[3-Fluoro-4-(trifluoromethyl)phenyl]-4-methyl-1,3-thiazol-5-yl}methyl)sulfanyl]-2-methylphenoxy}acetic acid",317318-84-6,0.738500521770227,1.32722767915489,2.11963497109933,80.0906199828817,TOX21_ERb_BLA_Agonist_viability|TOX21_FXR_BLA_agonist_viability|TOX21_HRE_BLA_Agonist_viability|TOX21_PPARd_BLA_antagonist_viability|TOX21_PR_BLA_Agonist_viability|TOX21_RXR_BLA_Agonist_viability|TOX21_SSH_3T3_GLI3_Antagonist_viability|TOX21_p53_BLA_p3_viability|TOX21_p53_BLA_p4_viability,TRUE
"1,3-Dimethyl-4-nitrobenzene",89-87-2,0.763456114774011,1.23672572927798,2.01627672725084,40.0495442616417,TOX21_RT_HEPG2_FLO_08hr_viability,TRUE
1-Methyl phenanthrene,832-69-9,0.685285924733326,0.948245568640204,3.62885534548888,0.192818601296109,BSK_3C_Proliferation_down,TRUE
"2,4-Dimethylphenol",105-67-9,0.314583607489413,1.21975218819479,1.05421523656478,0.271823906391427,BSK_hDFCGF_Proliferation_down,TRUE
2-Chloro-N-(2-methyl-4-bromophenyl)acetamide,96686-51-0,0.981534666687387,1.36792280448318,2.69975228067158,94.2285421903619,TOX21_AR_LUC_MDAKB2_Antagonist_0.5nM_R1881_viability|TOX21_ERR_viability|TOX21_ERb_BLA_Antagonist_viability|TOX21_FXR_BLA_agonist_viability|TOX21_HSE_BLA_agonist_viability|TOX21_PGC_ERR_viability|TOX21_PPARd_BLA_Agonist_viability|TOX21_PPARg_BLA_antagonist_viability|TOX21_PR_BLA_Antagonist_viability|TOX21_RT_HEPG2_GLO_08hr_ctrl_viability|TOX21_SSH_3T3_GLI3_Antagonist_viability|TOX21_VDR_BLA_antagonist_viability,TRUE
"2-Methyl-1,3-benzenediol",608-25-3,-0.409050830234595,0.341686779163422,1.29503266067637,0.0700288889227574,BSK_SAg_PBMCCytotoxicity_down|BSK_SAg_Proliferation_down,TRUE
"2-Methyl-4,6-dinitrophenol",534-52-1,0.940400634695045,1.52218398021529,2.00909559467448,80.6905600499936,APR_HepG2_CellLoss_24h_dn|APR_HepG2_CellLoss_72h_dn|APR_HepG2_MicrotubuleCSK_72h_up|BSK_SAg_PBMCCytotoxicity_up|TOX21_AR_LUC_MDAKB2_Antagonist_0.5nM_R1881_viability|TOX21_AhR_LUC_Agonist_viability|TOX21_CAR_Agonist_viabillity|TOX21_CAR_Antagonist_viability|TOX21_CASP3_HEPG2_viability|TOX21_ELG1_LUC_Agonist_viability|TOX21_ERa_LUC_VM7_Antagonist_0.1nM_E2_viability|TOX21_MMP_viability|TOX21_PXR_viability|TOX21_SSH_3T3_GLI3_Agonist_viability,TRUE
2-Methyl-4-nitroaniline,99-52-5,1.20934305152722,2.09519810691164,1.07719937210859,68.8684014566932,TOX21_AR_LUC_MDAKB2_Antagonist_0.5nM_R1881_viability|TOX21_CAR_Antagonist_viability|TOX21_SSH_3T3_GLI3_Antagonist_viability,TRUE
"3,3'-Dimethylbenzidine",119-93-7,0.158718139262155,0.681575246990499,1.83052059072069,16.6765354554359,ACEA_AR_antagonist_AUC_viability|BSK_SAg_Proliferation_down,TRUE
"3,3'-Dimethylbisphenol A",79-97-0,0.0497748662655661,0.882470953258626,5.70998589726622,0.0710725081419996,BSK_3C_Proliferation_down|BSK_3C_SRB_down|BSK_4H_SRB_down|BSK_CASM3C_SRB_down|BSK_hDFCGF_Proliferation_down,TRUE
"3,5-Dimethylpyridine",591-22-0,-0.0440395975586261,0.990550681654321,0.92233856108261,34.2658938715395,ACEA_ER_AUC_viability,TRUE
"4,4'-Diamino-3,3'-dimethyldiphenylmethane",838-88-0,1.02198539712723,2.08604523575018,0.967440861789747,61.4369694074813,ACEA_AR_antagonist_AUC_viability|APR_HepG2_CellLoss_72h_dn|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability,TRUE
"4,4'-Propane-2,2-diylbis(2,6-dimethylphenol)",5613-46-7,0.871820627627921,1.34330936636417,2.02539888469999,92.7216573031146,TOX21_AR_BLA_Antagonist_viability|TOX21_RT_HEK293_GLO_16hr_viability,TRUE
4-Chloro-2-methylaniline,95-69-2,-0.434992833831502,0.672537947258317,0.907799622357487,16.06889150446,ACEA_ER_AUC_viability|BSK_3C_Proliferation_down,TRUE
"4-Methyl-2,6-dinitrophenol",609-93-8,0.867247358880031,1.6477285631271,1.15045060292524,60.1992097662207,TOX21_AR_BLA_Antagonist_viability|TOX21_ERa_LUC_VM7_Agonist_10nM_ICI182780_viability|TOX21_ERa_LUC_VM7_Antagonist_0.1nM_E2_viability,TRUE
4-Methyl-2-tert-butylphenol,2409-55-4,0.834672288848143,1.02621249997573,5.51650444190566,0.68332252932388,BSK_3C_Proliferation_down|BSK_3C_SRB_down|BSK_3C_Vis_down|BSK_CASM3C_Proliferation_down|BSK_CASM3C_SRB_down|BSK_LPS_SRB_down|BSK_SAg_Proliferation_down|BSK_SAg_SRB_down|BSK_hDFCGF_Proliferation_down|BSK_hDFCGF_SRB_down|TOX21_p53_BLA_p3_viability,TRUE
6-Methyl-2-thiouracil,1956-04-02,-0.540605367859909,1.2573316574958,0.530743010451402,48.97949171967,ACEA_AR_antagonist_AUC_viability,TRUE
"6-tert-Butyl-2,4-xylenol",1879-09-0,0.841469960601352,1.00104341678076,5.97995764637979,0.394910053120591,BSK_3C_Vis_down|BSK_BE3C_SRB_down|BSK_CASM3C_Proliferation_down|BSK_CASM3C_SRB_down|BSK_LPS_SRB_down|BSK_hDFCGF_Proliferation_down|TOX21_RT_HEK293_FLO_16hr_viability,TRUE
Butylated hydroxytoluene,128-37-0,1.22680047948905,1.38926751567923,5.87345305125361,52.7910018091249,TOX21_RT_HEK293_FLO_40hr_viability,TRUE
Carboxin,5234-68-4,0.269289302830876,1.25068769078991,0.978091814421303,23.8730486238084,TOX21_CASP3_CHO_viability|TOX21_H2AX_HTRF_CHO_viability,TRUE
Geliomycin,20004-62-0,-0.48874733462541,0.345506504014208,1.68123637904639,45.0578585811385,TOX21_ELG1_LUC_Agonist_viability|TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability|TOX21_GR_BLA_Antagonist_viability|TOX21_p53_BLA_p1_viability|TOX21_p53_BLA_p3_viability,TRUE
Isophorone,78-59-1,-2.58219834363183,-2.46199113224655,7.93831333779812,3.02657327745567,TOX21_RT_HEPG2_FLO_32hr_ctrl_viability,TRUE
MCPA,94-74-6,0.179250591610321,0.74641679852706,1.68247419857194,13.7424593001661,ACEA_AR_antagonist_AUC_viability,TRUE
Methylhydroquinone,95-71-6,1.19400057537956,1.45447426156661,4.74722413224497,96.6667770495913,TOX21_RXR_BLA_Agonist_viability|TOX21_SSH_3T3_GLI3_Agonist_viability|TOX21_SSH_3T3_GLI3_Antagonist_viability,TRUE
Tiliquinol,5541-67-3,0.329573318525561,0.815026674149185,2.2292265818357,49.4737700238917,TOX21_AR_BLA_Antagonist_viability|TOX21_AR_LUC_MDAKB2_Antagonist_0.5nM_R1881_viability|TOX21_CAR_Agonist_viabillity|TOX21_CAR_Antagonist_viability|TOX21_ERa_LUC_VM7_Antagonist_0.1nM_E2_viability|TOX21_PPARd_BLA_Agonist_viability|TOX21_PR_BLA_Antagonist_viability|TOX21_RORg_LUC_CHO_Antagonist_viability|TOX21_VDR_BLA_Agonist_viability,TRUE
Tri-o-cresyl phosphate,78-30-8,0.689078754516358,0.98202505490143,3.25459959999051,0.651152044099365,BSK_3C_Proliferation_down|BSK_3C_Vis_down|BSK_4H_SRB_down|BSK_BE3C_SRB_down|BSK_CASM3C_Proliferation_down|BSK_LPS_SRB_down|BSK_SAg_PBMCCytotoxicity_down|BSK_SAg_SRB_down|BSK_hDFCGF_SRB_down|TOX21_MMP_viability|TOX21_PXR_viability,TRUE
o-Aminoazotoluene,97-56-3,0.656922164133042,1.43712091746933,1.40119207804056,49.4179563333886,APR_HepG2_CellLoss_24h_dn|APR_HepG2_NuclearSize_72h_dn|ATG_FoxA2_CIS_up|BSK_3C_Proliferation_down|BSK_3C_SRB_down|BSK_4H_SRB_down|BSK_LPS_SRB_down|BSK_SAg_SRB_down|TOX21_AR_LUC_MDAKB2_Agonist_3uM_Nilutamide_viability|TOX21_AhR_LUC_Agonist_viability|TOX21_CAR_Antagonist_viability|TOX21_CASP3_CHO_viability|TOX21_CASP3_HEPG2_viability|TOX21_ELG1_LUC_Agonist_viability|TOX21_ERa_LUC_VM7_Agonist_10nM_ICI182780_viability|TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability|TOX21_MMP_viability|TOX21_RT_HEPG2_FLO_32hr_ctrl_viability|TOX21_RT_HEPG2_FLO_40hr_ctrl_viability|TOX21_SSH_3T3_GLI3_Agonist_viability|TOX21_SSH_3T3_GLI3_Antagonist_viability|TOX21_TR_LUC_GH3_Antagonist_viability,TRUE
(E)-beta-Nitrostyrene,5153-67-3,0.720730101889389,1.11161349877054,3.15973819365477,83.2953820818845,TOX21_AR_LUC_MDAKB2_Agonist_3uM_Nilutamide_viability|TOX21_Aromatase_Inhibition_viability|TOX21_CASP3_CHO_viability|TOX21_FXR_BLA_antagonist_viability|TOX21_PPARd_BLA_Agonist_viability|TOX21_RORg_LUC_CHO_Antagonist_viability|TOX21_RT_HEK293_GLO_08hr_viability|TOX21_RT_HEK293_GLO_16hr_viability|TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability|TOX21_RT_HEPG2_GLO_32hr_ctrl_viability|TOX21_RT_HEPG2_GLO_40hr_viability,TRUE
"1,2-Dinitrobenzene",528-29-0,1.36607377683827,1.85712850353649,1.85115545641153,5.2708882703628,APR_HepG2_CellLoss_24h_dn|APR_HepG2_CellLoss_72h_dn|APR_HepG2_MicrotubuleCSK_24h_dn|TOX21_SSH_3T3_GLI3_Agonist_viability,TRUE
"1,4-Dinitrobenzene",100-25-4,0.949133995698428,1.30684792884915,1.58740981506046,16.429913749323,BSK_3C_Proliferation_down|BSK_SAg_Proliferation_down|BSK_hDFCGF_Proliferation_down|TOX21_CASP3_CHO_viability|TOX21_ERb_BLA_Antagonist_viability|TOX21_PXR_viability,TRUE
"1-Butyl-2,3-dimethylimidazolium iodide",108203-70-9,0.539252484536962,0.768005623325251,4.17149471475656,11.3881283026888,TOX21_RT_HEPG2_GLO_40hr_viability,TRUE
"1-Chloro-2,4-dinitrobenzene",97-00-7,0.839526457389618,1.06147078491579,5.1173695908092,96.2096177839551,ACEA_ER_AUC_viability|TOX21_ARE_BLA_agonist_viability|TOX21_AR_LUC_MDAKB2_Agonist_3uM_Nilutamide_viability|TOX21_AhR_LUC_Agonist_viability|TOX21_CASP3_CHO_viability|TOX21_CASP3_HEPG2_viability|TOX21_ERR_viability|TOX21_ERa_LUC_VM7_Antagonist_0.1nM_E2_viability|TOX21_ESRE_BLA_viability|TOX21_PPARg_BLA_antagonist_viability|TOX21_PXR_viability|TOX21_RORg_LUC_CHO_Antagonist_viability|TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability|TOX21_RT_HEPG2_GLO_32hr_ctrl_viability|TOX21_RT_HEPG2_GLO_40hr_viability|TOX21_SSH_3T3_GLI3_Agonist_viability|TOX21_SSH_3T3_GLI3_Antagonist_viability|TOX21_VDR_BLA_antagonist_viability,TRUE
1-Dodecyl-3-methylimidazolium iodide,81995-09-7,-0.489087983115771,0.873186973242626,2.01511060380336,65.5869018042414,TOX21_AR_BLA_Antagonist_viability|TOX21_AR_LUC_MDAKB2_Antagonist_10nM_R1881_viability|TOX21_CAR_Antagonist_viability|TOX21_ESRE_BLA_viability|TOX21_H2AX_HTRF_CHO_viability|TOX21_PPARd_BLA_antagonist_viability|TOX21_PPARg_BLA_antagonist_viability|TOX21_PXR_viability|TOX21_RT_HEK293_GLO_16hr_viability|TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability|TOX21_p53_BLA_p4_viability,TRUE
"1-Fluoro-2,4-dinitrobenzene",70-34-8,0.691411909138214,1.38099293802517,1.69595884046094,75.4215370545658,TOX21_ARE_BLA_agonist_viability|TOX21_AR_LUC_MDAKB2_Agonist_3uM_Nilutamide_viability|TOX21_CASP3_HEPG2_viability|TOX21_ELG1_LUC_Agonist_viability|TOX21_ERR_viability|TOX21_ERa_LUC_VM7_Antagonist_0.1nM_E2_viability|TOX21_ESRE_BLA_viability|TOX21_MMP_viability|TOX21_PPARg_BLA_antagonist_viability|TOX21_RT_HEK293_GLO_08hr_viability|TOX21_SSH_3T3_GLI3_Agonist_viability,TRUE
"2,3,4-Trichloronitrobenzene",17700-09-3,-1.24101753949325,0.200671812035912,0.661891903708096,4.92048707339487,TOX21_RT_HEK293_FLO_40hr_viability,TRUE
"2,4-Dichloro-1,3-dinitro-5-(trifluoromethyl)benzene",29091-09-6,0.752379763315924,1.06074454346728,2.20803678385261,97.0843194428536,ATG_XTT_Cytotoxicity_up|TOX21_AR_BLA_Antagonist_viability|TOX21_Aromatase_Inhibition_viability|TOX21_CASP3_CHO_viability|TOX21_ESRE_BLA_viability|TOX21_FXR_BLA_antagonist_viability|TOX21_HRE_BLA_Agonist_viability|TOX21_PGC_ERR_viability|TOX21_PPARd_BLA_Agonist_viability|TOX21_PXR_viability|TOX21_RT_HEPG2_FLO_32hr_ctrl_viability|TOX21_RT_HEPG2_GLO_16hr_ctrl_viability|TOX21_RT_HEPG2_GLO_32hr_ctrl_viability|TOX21_RXR_BLA_Agonist_viability,TRUE
4-Chloro-3-nitrobenzaldehyde,16588-34-4,-0.866639505954418,-0.624872458870885,5.63776813475809,6.2522784830326,TOX21_RT_HEK293_GLO_40hr_viability|TOX21_RT_HEPG2_FLO_24hr_viability,TRUE
4-Nitrochalcone,1222-98-6,0.488923416830507,0.608126503180098,8.21984578906974,-12.2071752339819,TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEPG2_GLO_40hr_viability,TRUE
4-Nitropyridine-1-oxide,1124-33-0,0.993082657134293,1.55344115522348,1.77231732829577,58.3145653266965,TOX21_CASP3_CHO_viability|TOX21_ERb_BLA_Agonist_viability,TRUE
"5-Bromo-5-nitro-1,3-dioxane",30007-47-7,1.03630666873963,1.37155591506481,2.90894240719149,105.845011256567,TOX21_CASP3_CHO_viability|TOX21_TR_LUC_GH3_Antagonist_viability,TRUE
Ammonium carbamate,1111-78-0,0.886113516703212,1.08953869782364,5.71944364959657,0.326382216053875,APR_HepG2_NuclearSize_24h_dn|APR_HepG2_NuclearSize_72h_dn,TRUE
Ammonium dodecyl sulfate,2235-54-3,1.25472809324393,1.43761356695102,5.21770532178843,66.3277998835711,TOX21_RXR_BLA_Agonist_viability,TRUE
Fluazinam,79622-59-6,0.237028764881396,0.782251031774369,1.4892970764189,89.5352788505742,ACEA_ER_AUC_viability|APR_HepG2_CellLoss_24h_dn|APR_HepG2_MicrotubuleCSK_24h_up|APR_HepG2_MicrotubuleCSK_72h_dn|ATG_XTT_Cytotoxicity_up|BSK_SAg_PBMCCytotoxicity_down|TOX21_AP1_BLA_Agonist_viability|TOX21_AR_BLA_Antagonist_viability|TOX21_AR_LUC_MDAKB2_Agonist_3uM_Nilutamide_viability|TOX21_AR_LUC_MDAKB2_Antagonist_0.5nM_R1881_viability|TOX21_AR_LUC_MDAKB2_Antagonist_10nM_R1881_viability|TOX21_Aromatase_Inhibition_viability|TOX21_ERa_LUC_VM7_Agonist_10nM_ICI182780_viability|TOX21_ERb_BLA_Agonist_viability|TOX21_FXR_BLA_antagonist_viability|TOX21_GR_BLA_Antagonist_viability|TOX21_H2AX_HTRF_CHO_viability|TOX21_HDAC_Inhibition_viability|TOX21_HRE_BLA_Agonist_viability|TOX21_HSE_BLA_agonist_viability|TOX21_PPARd_BLA_Agonist_viability|TOX21_PPARg_BLA_antagonist_viability|TOX21_PR_BLA_Antagonist_viability|TOX21_RT_HEK293_FLO_24hr_viability|TOX21_RT_HEK293_FLO_32hr_viability|TOX21_RT_HEK293_FLO_40hr_viability|TOX21_RT_HEK293_GLO_08hr_viability|TOX21_RT_HEK293_GLO_16hr_viability|TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability|TOX21_RT_HEPG2_FLO_32hr_ctrl_viability|TOX21_RT_HEPG2_GLO_08hr_ctrl_viability|TOX21_RT_HEPG2_GLO_16hr_ctrl_viability|TOX21_RT_HEPG2_GLO_24hr_ctrl_viability|TOX21_RT_HEPG2_GLO_32hr_ctrl_viability|TOX21_RT_HEPG2_GLO_40hr_viability|TOX21_RXR_BLA_Agonist_viability|TOX21_SSH_3T3_GLI3_Agonist_viability|TOX21_SSH_3T3_GLI3_Antagonist_viability|TOX21_TR_LUC_GH3_Antagonist_viability|TOX21_VDR_BLA_Agonist_viability,TRUE
Pyrrolnitrin,1018-71-9,0.522545904033158,1.02823211183013,1.88702498649604,40.3936890542465,TOX21_MMP_viability,TRUE
Stilonium iodide,77257-42-2,0.533250950650008,1.20657556262983,2.02631827704506,42.6872941281217,TOX21_AR_BLA_Antagonist_viability|TOX21_AR_LUC_MDAKB2_Agonist_3uM_Nilutamide_viability,TRUE
1-Amino-2-methylanthraquinone,82-28-0,0.156985583814123,1.05322923494389,1.13073581584504,80.7800111308572,BSK_3C_Vis_down|BSK_hDFCGF_Proliferation_down|TOX21_CAR_Antagonist_viability|TOX21_RT_HEK293_GLO_08hr_viability|TOX21_RT_HEK293_GLO_16hr_viability|TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability,TRUE
"2,3,6-Trimethylphenol",2416-94-6,-0.11101566900957,0.210816944190418,5.16621558479942,1.77623710911939,APR_HepG2_CellLoss_72h_dn|TOX21_RT_HEK293_FLO_00hr_viability,TRUE
"2,4-Dichloro-3,5-dimethylphenol",133-53-9,0.394046692928723,1.57118695581759,0.810644695048897,46.2598645515394,TOX21_SSH_3T3_GLI3_Antagonist_viability,TRUE
2-(2H-Benzotriazol-2-yl)-4-methylphenol,2440-22-4,0.965150407972371,1.47217603506829,1.88203999648877,71.1124300272513,ACEA_AR_antagonist_AUC_viability|NCCT_HEK293T_CellTiterGLO|TOX21_H2AX_HTRF_CHO_viability,TRUE
2-Dodecylisoquinolinium tosylate,5412-37-3,0.448841841368113,0.744558777582772,3.22687811409844,68.7559390346817,TOX21_AR_LUC_MDAKB2_Antagonist_10nM_R1881_viability|TOX21_ERa_BLA_Antagonist_viability|TOX21_TR_LUC_GH3_Antagonist_viability,TRUE
2-Methylphenanthrene,2531-84-2,0.171993520874382,0.914473511956357,1.28520973076831,28.9193563754584,TOX21_RT_HEK293_GLO_32hr_viability,TRUE
