Name,CAS,Conc,Effecti,AC10µM,pi,Endpoint(s)
"1H-1,2,4-Triazole, 1-methyl-",6086-21-1,0.100128288,1.86E-06,537510.3229,0.000148901,Baseline
9-Methyladenine,700-00-5,0.049359015,5.51E-06,89613.04233,7.34E-05,Baseline
1-Methylhypoxanthine,1125-39-9,0.003290601,4.56E-08,722256.485,4.89E-06,Baseline
"1H-Benzimidazole, 1-methyl-",1632-83-3,0.001253562,7.31E-06,1713.921618,1.86E-06,Baseline
"9H-Purine, 9-methyl-",20427-22-9,0.25729366,1.02E-05,251566.099,0.000382621,Baseline
7-Methyladenine,935-69-3,0.02193734,2.45E-06,89613.04233,3.26E-05,Baseline
1-Methyl-1H-purine,21802-40-4,0.162649707,4.23E-05,38492.84552,0.000241876,Baseline
7-(2-Chloroethyl)theophylline,5878-61-5,0.000626781,4.76E-07,13158.36416,9.32E-07,Baseline
Cryptolepine,480-26-2,0,0,195.1817014,0,Baseline
Pyocyanine,85-66-5,0.000470086,6.76E-06,695.8341885,6.99E-07,Baseline
Mebikar,10095-06-4,0.000705129,4.11E-07,17137.4959,1.05E-06,Baseline
8-Methyl-8-azabicyclo(3.2.1)octan-3-one,532-24-1,0.351780918,6.78E-06,518510.3439,0.000523133,Baseline
Adrenolutin,642-75-1,0.198297885,0.000183544,10803.8315,0.000294889,Baseline
"3-(3,5-Dichlorophenyl)-1-methylimidazolidine-2,4-dione",27387-90-2,7.83E-05,3.28E-07,2387.06888,1.17E-07,Baseline
Creatinine,60-27-5,0.022329078,2.09E-08,10659904,3.32E-05,Baseline
1-Methylhydantoin,616-04-6,0.060092642,9.25E-07,649637.8494,8.94E-05,Baseline
Buthidazole,55511-98-3,0.000156695,9.63E-07,1626.682124,2.33E-07,Baseline
"1-Methyl-1,2-dihydropyridine",33707-38-9,0.007678069,1.61E-06,47601.66748,1.14E-05,Baseline
"2-methyl-1,2-dihydroisoquinoline",14990-40-0,0,0,918.4894003,0,Baseline
"1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine",28289-54-5,0.000705129,6.95E-06,1015.221715,1.05E-06,Baseline
"2'-fluoro-N-methyl-4-phenyl-1,2,3,6-tetrahydropyridine",75663-55-7,0.000313391,2.18E-06,1440.140852,4.66E-07,Baseline
"Piperidine, 1-methyl-4-phenyl-",774-52-7,0.000470086,5.03E-06,934.5932607,6.99E-07,Baseline
"4-Piperidinol, 1-methyl-",106-52-5,0.694238467,2.38E-06,2921649.578,0.001032401,Baseline
D-Nicotine,25162-00-9,0.001253562,3.14E-07,39958.59152,1.86E-06,Baseline
3-Methyl-5-(1-methyl-2-pyrrolidinyl)isoxazole,147402-53-7,0.024287769,1.36E-05,17814.7482,3.61E-05,Baseline
Arecaidine propargyl ester,35516-99-5,0.000626781,3.53E-06,1777.415307,9.32E-07,Baseline
Arecaidine,499-04-7,0.030633928,3.93E-06,77884.29392,4.56E-05,Baseline
"1,2,3,4-Tetrahydro-1-methylpyridine",694-55-3,1.022436744,0.000350521,29169.05364,0.001520465,Baseline
"1H-Indole, dihydromethyl-",88475-55-2,0.000861824,1.80E-05,478.8470796,1.28E-06,Baseline
"2-Methyl-1,2,3,4-tetrahydroisoquinoline",1612-65-3,0.003447296,2.38E-05,1447.95135,5.13E-06,Baseline
2-Methyldecahydroisoquinoline,23994-18-5,7.83E-05,1.02E-06,769.8461481,1.17E-07,Baseline
N-Methylpyrrolidine,120-94-5,0.186780781,3.52E-05,53009.01971,0.000277762,Baseline
1-methylpyrrolidine-2-carboxylic acid,68078-09-1,0.065263587,6.02E-07,1083772.259,9.71E-05,Baseline
DL-Nicotine,22083-74-5,0.006894593,1.73E-06,39958.59152,1.03E-05,Baseline
"Piperidine, 1-methyl-",626-67-5,1.078847047,0.000599404,17998.67288,0.001604352,Baseline
1-methylpiperidine-2-carboxylic acid,7730-87-2,0.009245022,1.51E-07,612831.666,1.37E-05,Baseline
4-Methyl-1-homopiperazinedithiocarboxylic acid,26865-04-3,0.000391738,5.32E-08,73660.67427,5.83E-07,Baseline
N-Methylhomopiperazine,4318-37-0,0.870442316,4.93E-06,1764050.075,0.001294434,Baseline
"1,4-Dimethylpiperazine",106-58-1,0.040505732,2.37E-07,1708040.938,6.02E-05,Baseline
(4-methylpiperazin-1-yl)acetonitrile,874-77-1,0.487322341,3.43E-06,1419222.854,0.000724697,Baseline
2-(4-Methyl-1-piperazinylmethyl)acrylophenone,91401-12-6,0.001645301,4.60E-06,3579.539256,2.45E-06,Baseline
Eszopiclone,138729-47-2,7.83E-05,5.75E-09,136139.6947,1.17E-07,Baseline
Zopiclone,43200-80-2,0,0,10787.19695,0,Baseline
Cyclizine,82-92-8,7.83E-05,7.66E-07,1022.17412,1.17E-07,Baseline
1-Methylpiperazine,109-01-3,12.26140616,3.78E-05,3245066.358,0.018233926,Baseline
4-Methylmorpholine,109-02-4,6.65798272,0.000255454,260633.2095,0.00990108,Baseline
"1,3,5-Trimethyl-1,3,5-triazacyclohexane",108-74-7,0.008539893,2.80E-06,30465.99929,1.27E-05,Baseline
"3H-Pyrazol-3-one, 1,2-dihydro-4-(hydroxymethyl)-1,5-dimethyl-2-phenyl-",10013-09-9,0.003290601,2.56E-06,12850.46703,4.89E-06,Baseline
Iodoantipyrine,129-81-7,0.000156695,1.12E-06,1402.392335,2.33E-07,Baseline
4-Formylaminoantipyrine,1672-58-8,0.000548434,4.09E-08,134032.1201,8.16E-07,Baseline
4-Hydroxyantipyrine,1672-63-5,0.002507125,6.34E-07,39518.46377,3.73E-06,Baseline
Phenazone,60-80-0,0.000940172,1.27E-06,7401.832468,1.40E-06,Baseline
Pyroxasulfone,447399-55-5,7.83E-05,3.55E-07,2207.568876,1.17E-07,Baseline
"(5-Amino-1,3-dimethylpyrazol-4-yl)-(2-fluorophenyl)methanone",31272-21-6,7.83E-05,1.09E-06,719.5229055,1.17E-07,Baseline
Suritozole,110623-33-1,0.000235043,8.92E-07,2634.881302,3.50E-07,Baseline
Methazolamide,554-57-4,0.000470086,1.15E-07,40735.26674,6.99E-07,Baseline
"1,5-Dimethyl-1,5-dihydro-4H-pyrazolo[3,4-d]pyrimidin-4-one",5334-54-3,0.000940172,2.83E-08,332734.2713,1.40E-06,Baseline
"1H-Benzotriazole, 1-methyl-",13351-73-0,1.171297266,0.003281763,3569.109513,0.001741835,Baseline
"2-Methyl-1,2-dihydro-5H-tetrazole-5-thione",42150-25-4,0.161004407,2.98E-08,53957989.32,0.00023943,Baseline
"1,2-Dihydro-1-methyl-5H-tetrazole-5-thione",13183-79-4,0.253376278,2.18E-06,1160337.537,0.000376796,Baseline
TDZD-8,327036-89-5,0.000156695,3.14E-07,4993.873445,2.33E-07,Baseline
2-Methyl-3(2H)-isothiazolone,2682-20-4,0.166567089,4.44E-05,37496.19235,0.000247702,Baseline
Monocrotophos,6923-22-4,0.009793455,7.97E-07,122814.8716,1.46E-05,Baseline
"N,N'-Dimethyl-2-methylmalondiamide",13566-69-3,0.031182362,8.57E-08,3640092.752,4.64E-05,Baseline
Vamidothion,2275-23-2,0.000235043,4.14E-07,5683.187949,3.50E-07,Baseline
N-Methylperfluoroheptanamide,89932-74-1,0.041602599,0.01440149,28.88770362,6.19E-05,Baseline
"Acetamide, 2,2,2-trifluoro-N-methyl-",815-06-5,0.263639819,9.34E-05,28212.51912,0.000392059,Baseline
Sorafenib N-Oxide,583840-03-3,0.006894593,0.000178994,385.1851201,1.03E-05,Baseline
N-Methylbenzamide,613-93-4,0.000156695,3.34E-07,4684.465224,2.33E-07,Baseline
N-Methylnicotinamide,114-33-0,0.085712322,1.66E-05,51583.42017,0.000127463,Baseline
N-Methylacetoacetamide,20306-75-6,0.110235134,2.81E-06,391872.1052,0.000163931,Baseline
N-methyl-2-phenoxyacetamide,15422-25-0,0.000391738,9.10E-07,4304.581861,5.83E-07,Baseline
Omethoate,1113-02-6,0.000235043,1.86E-08,126436.788,3.50E-07,Baseline
Dimethoate,60-51-5,0.009558412,7.44E-06,12850.46703,1.42E-05,Baseline
Methabenzthiazuron,18691-97-9,7.83E-05,1.24E-06,629.9451482,1.17E-07,Baseline
Tebuthiuron,34014-18-1,7.83E-05,7.86E-07,996.9565037,1.17E-07,Baseline
"N,N'-Dimethyl-N-nitrosourea",13256-32-1,0.004935902,2.04E-06,24232.9585,7.34E-06,Baseline
Laromustine,173424-77-6,0.000783476,1.37E-08,569978.0625,1.17E-06,Baseline
Fluzinamide,76263-13-3,0,0,502.1880435,0,Baseline
"N,N'-Dimethylurea",96-31-1,0.038860431,1.03E-06,377498.4853,5.78E-05,Baseline
Mecloralurea,1954-79-6,0.024914551,0.000108544,2295.351201,3.71E-05,Baseline
N-Methyl-N'-phenylurea,1007-36-9,0.000548434,2.44E-06,2250.979873,8.16E-07,Baseline
"N-[(2-Chloro-1,3-thiazol-5-yl)methyl]-N'-methylurea",634192-72-6,0.024992898,8.64E-06,28942.75584,3.72E-05,Baseline
"Urea, N-methyl-N'-nitroso-",3040-49-1,0.184978786,7.35E-06,251566.099,0.000275082,Baseline
Butoxycarboxim,34681-23-7,0.010341889,3.01E-07,343362.6048,1.54E-05,Baseline
Aldicarb sulfoxide,1646-87-3,7.83E-05,6.09E-10,1286890.754,1.17E-07,Baseline
Methyl methylcarbamate,6642-30-4,0.048888929,1.20E-05,40573.95505,7.27E-05,Baseline
"2,3,5-Trimethylphenyl methylcarbamate",2655-15-4,0,0,269.6397034,0,Baseline
Dioxacarb,6988-21-2,0,0,10410.38286,0,Baseline
Cloethocarb,51487-69-5,0,0,5935.938023,0,Baseline
Mobam,1079-33-0,0.042386075,0.002519033,168.2632982,6.30E-05,Baseline
Methiocarb sulfone,2179-25-1,0.019430216,0.000102684,1892.240404,2.89E-05,Baseline
Formetanate,22259-30-9,0.000391738,3.33E-07,11761.77655,5.83E-07,Baseline
Phenyl methylcarbamate,1943-79-9,0.000391738,1.88E-06,2082.873199,5.83E-07,Baseline
3-Ketocarbofuran,16709-30-1,0,0,1688.899788,0,Baseline
"7-Benzofuranol, methylcarbamate (9CI)",4790-82-3,7.83E-05,6.46E-07,1212.420825,1.17E-07,Baseline
Carmethizole,117120-88-4,0.000156695,7.26E-08,21592.0255,2.33E-07,Baseline
Pyricarbate,1882-26-4,0.000156695,8.63E-08,18166.2573,2.33E-07,Baseline
Butocarboxim,34681-10-2,0.005249292,3.35E-05,1567.036215,7.81E-06,Baseline
Methomyl,16752-77-5,0.001175215,1.08E-06,10904.86287,1.75E-06,Baseline
"3,3-Dimethyl-1-(methylthio)butanone-O-(N-methylcarbamoyl)oxime",39196-18-4,0,0,351.6523322,0,Baseline
"1H-1,2,4-Triazole-1-carbothioamide, 5-amino-3-(4-chlorophenyl)-N-methyl-",168893-29-6,7.83E-05,1.51E-06,518.4756847,1.17E-07,Baseline
"N,N'-Dimethylthiourea",534-13-4,0.226894775,3.26E-05,69665.48027,0.000337415,Baseline
N-Methyl-N'-phenylthiourea,2724-69-8,7.83E-05,2.20E-07,3569.109513,1.17E-07,Baseline
Metiamide,34839-70-8,0.000156695,1.31E-07,11991.35753,2.33E-07,Baseline
N-Methylhydrazinecarbothioamide,6610-29-3,0.020213692,4.71E-07,428803.2269,3.01E-05,Baseline
2-(Methylamino)isobutyric acid,2566-34-9,0.006189464,5.33E-08,1160732.616,9.20E-06,Baseline
Mephentermine,100-92-5,0.001096867,7.96E-06,1377.146778,1.63E-06,Baseline
"Benzenemethanol, 4-hydroxy-alpha-[1-(methylamino)ethyl]-",52671-39-3,0.00297721,1.52E-07,195926.5084,4.43E-06,Baseline
Methoxyphenamine,93-30-1,0.000235043,6.19E-07,3798.210645,3.50E-07,Baseline
(+/-) Propylhexedrine,101-40-6,0,0,997.1298111,0,Baseline
N-Methylthiourea,598-52-7,0.116973031,5.26E-06,222590.6992,0.00017395,Baseline
Dinotefuran,165252-70-0,0.000861824,2.67E-08,322459.0615,1.28E-06,Baseline
Metam,144-54-7,0.063461591,8.38E-06,75740.5334,9.44E-05,Baseline
"N'-(2,4-Dimethylphenyl)-N-methylformamidine",33089-74-6,0.000391738,3.10E-06,1263.975418,5.83E-07,Baseline
"N,2,4-Trimethylaniline",13021-13-1,7.83E-05,3.02E-06,259.6929833,1.17E-07,Baseline
"Benzenamine, N,2-dimethyl-",611-21-2,0.001096867,1.91E-05,574.7171999,1.63E-06,Baseline
6-Methoxy-N-methyl-3-nitropyridin-2-amine,94166-58-2,0,0,373.6123827,0,Baseline
Methyl N-methylanthranilate,85-91-6,7.83E-05,2.95E-06,265.7789443,1.17E-07,Baseline
"Benzoic acid, 2-(methylamino)-",119-68-6,0.000235043,1.50E-06,1567.325351,3.50E-07,Baseline
"1H-Isoindole-1,3(2H)-dione, 2-methyl-4-(methylamino)-",2762-19-8,0.056488651,0.000120587,4684.465224,8.40E-05,Baseline
Tetridamine,17289-49-5,7.83E-05,8.43E-07,929.6590019,1.17E-07,Baseline
DA-11004,57404-51-0,0.000391738,1.49E-06,2633.827203,5.83E-07,Baseline
4-(Methylamino)benzamide,38359-26-1,0.001645301,1.51E-06,10904.86287,2.45E-06,Baseline
4-Chloro-N-methylaniline,932-96-7,0.000156695,4.52E-06,346.3982273,2.33E-07,Baseline
N-Methyl-p-aminophenol,150-75-4,0.001958691,5.33E-06,3672.841995,2.91E-06,Baseline
N-Methylaniline,100-61-8,0.000156695,2.09E-06,749.0322665,2.33E-07,Baseline
propan-2-yl 2-(methylamino)benzoate,99985-64-5,0,0,161.6975762,0,Baseline
N-Methyl-o-phenylenediamine,4760-34-3,0.001253562,3.17E-06,3958.680471,1.86E-06,Baseline
"2-Pyridinamine, N-methyl- (9CI)",4597-87-9,0.002115386,4.87E-06,4346.817203,3.15E-06,Baseline
Pentamethylmelamine,16268-62-5,7.83E-05,1.35E-06,578.5527505,1.17E-07,Baseline
"N(2),N(2),N(4),N(6)-Tetramethylmelamine",16268-54-5,0.000548434,7.35E-07,7466.408028,8.16E-07,Baseline
"4(1H)-Pyrimidinone, 5,6-dimethyl-2-(methylamino)-",78195-30-9,0.004857554,1.44E-06,33782.07847,7.22E-06,Baseline
BW 540C,83908-32-1,0.001566953,1.75E-07,89638.13645,2.33E-06,Baseline
Adrenone,99-45-6,0.025071246,4.08E-06,61452.8934,3.73E-05,Baseline
N-Methylglycine,107-97-1,0.016844743,2.43E-08,6932238.669,2.50E-05,Baseline
Dipivefrin,52365-63-6,0.000548434,5.28E-07,10384.60288,8.16E-07,Baseline
N-Methyl-1-(3-methylthiophen-2-yl)methanamine,860997-09-7,0.007913112,1.41E-05,5598.088203,1.18E-05,Baseline
N-Methylbenzylamine,103-67-3,0.022250731,2.03E-05,10982.3446,3.31E-05,Baseline
N-Methyl-N-naphthylmethylamine,14489-75-9,0.000861824,1.55E-05,555.6312966,1.28E-06,Baseline
"beta-Alanine, N-methyl-",2679-14-3,0.013084056,1.68E-08,7787567.58,1.95E-05,Baseline
Deoxyepinephrine,501-15-5,0.005092597,1.80E-07,283702.1865,7.57E-06,Baseline
Methyl-4-tyramine,370-98-9,0.010420237,6.65E-06,15669.67598,1.55E-05,Baseline
Compound 48-80,4091-50-3,0.010811975,9.24E-06,11698.54666,1.61E-05,Baseline
N-Methylphenethylamine,589-08-2,0.008069807,1.69E-05,4786.17634,1.20E-05,Baseline
N-Methylhistamine,673-50-7,0.117834855,7.69E-07,1532284.385,0.000175232,Baseline
N-Methyltryptamine,61-49-4,0.000235043,8.40E-07,2797.893961,3.50E-07,Baseline
Betahistine,5638-76-6,0.012849013,2.17E-07,593043.7954,1.91E-05,Baseline
Protriptyline,438-60-8,0.076545647,0.017724129,43.18725459,0.000113831,Baseline
"N,N'-Dimethylpropane-1,3-diamine",111-33-1,0.00697294,3.08E-08,2264511.787,1.04E-05,Baseline
Demethyldeacetylmoxisylyte,72732-50-4,0.000156695,1.05E-06,1490.507091,2.33E-07,Baseline
Procarbazine,671-16-9,0.000548434,1.09E-06,5031.473109,8.16E-07,Baseline
Noxytiolin,15599-39-0,0.005170944,7.37E-09,7011584.121,7.69E-06,Baseline
American cyanamid CL-38106,122-17-8,0,0,962.6397055,0,Baseline
Dimethyl-diamine-sulfone,22504-72-9,0.280641258,2.11E-06,1332290.842,0.000417341,Baseline
Cladinose,470-12-2,0.001488605,1.36E-07,109410.9455,2.21E-06,Baseline
o-(Chloroacetylcarbamoyl)fumagillol,129298-91-5,0,0,1148.652768,0,Baseline
O-Methyl threonine,4385-90-4,0.005876073,6.01E-08,978390.5849,8.74E-06,Baseline
Penicillic acid,90-65-3,0.012065537,1.10E-06,109442.0991,1.79E-05,Baseline
"L-Valine, methyl ester",4070-48-8,0.001958691,7.17E-07,27309.64014,2.91E-06,Baseline
"Dimethyl trans-cyclohexane-1,4-dicarboxylate",3399-22-2,0,0,1721.011065,0,Baseline
(Z)-Mevinphos,338-45-4,0.002742168,1.89E-06,14473.70922,4.08E-06,Baseline
Dimethyl maleate,624-48-6,7.83E-05,8.44E-08,9279.002011,1.17E-07,Baseline
Methyl 2-cyanoacrylate,137-05-3,0.001645301,7.14E-07,23046.43032,2.45E-06,Baseline
"Benzeneacetic acid, .alpha.-oxo-, methyl ester",15206-55-0,0.005014249,2.14E-05,2340.706213,7.46E-06,Baseline
"Methyl 2,3-dibromopropionate",1729-67-5,7.83E-05,7.32E-07,1069.841696,1.17E-07,Baseline
Methyl pivalate,598-98-1,0.000313391,3.49E-06,897.957105,4.66E-07,Baseline
Methyl 2-hydroxy-2-methylpropionate,2110-78-3,0.201666834,0.000101583,19852.51466,0.000299899,Baseline
Methyl methacrylate,80-62-6,0.500954831,0.002750162,1821.546728,0.000744969,Baseline
Methylpyruvate,600-22-6,0.000391738,5.62E-08,69665.48027,5.83E-07,Baseline
"Propanoic acid, 2-methyl-, methyl ester",547-63-7,0.065733673,0.000303606,2165.095452,9.78E-05,Baseline
Methyl 2-hydroxypropanoate,547-64-8,0.005484335,9.54E-07,57487.30737,8.16E-06,Baseline
Dimethyl chloromalonate,28868-76-0,0,0,212306.5512,0,Baseline
Methyl 4H-perfluorobutanoate,356-32-1,0,0,756.8037662,0,Baseline
Methyl 3-chloroperfluoropropanoate,127589-63-3,7.83E-05,1.54E-06,510.2571756,1.17E-07,Baseline
Methyl pentafluoropropionate,378-75-6,7.83E-05,9.35E-07,838.173758,1.17E-07,Baseline
DL-Methyl tyrosinate,18869-47-1,0.003055558,8.58E-07,35596.02499,4.54E-06,Baseline
Methyl 2-amino-3-hydroxypropanoate,2104-89-4,0.005797726,1.53E-08,3799430.547,8.62E-06,Baseline
"Dimethyl 2,2'-sulfanediylbis(hydroxyacetate)",1093758-91-8,0,0,320.4104585,0,Baseline
Methyl acrylate,96-33-3,0.038311998,8.18E-05,4684.465224,5.70E-05,Baseline
Methyl 3-aminocrotonate,14205-39-1,0.000783476,2.95E-08,265812.4894,1.17E-06,Baseline
Mevinphos,7786-34-7,0.005405987,3.74E-06,14473.70922,8.04E-06,Baseline
"2-Butenedioic acid (2E)-, 1,4-dimethyl ester",624-49-7,0.001645301,1.77E-06,9279.002011,2.45E-06,Baseline
methyl 2-methyloxirane-2-carboxylate,58653-97-7,0.002898863,7.14E-07,40573.95505,4.31E-06,Baseline
Methyl o-benzoylbenzoate,606-28-0,0,0,129.7331664,0,Baseline
Dimethyl phthalate,131-11-3,9.597586294,0.082058811,1169.598515,0.014272562,Baseline
Monomethyl phthalate,4376-18-5,0.018568391,1.51E-05,12261.04613,2.76E-05,Baseline
Methyl 3-sulfamoylthiophene-2-carboxylate,59337-93-8,0.029380366,2.06E-05,14263.66667,4.37E-05,Baseline
Methyl 2-aminobenzoate,134-20-3,0,0,471.3459517,0,Baseline
Methyl salicylate,119-36-8,0,0,321.4542636,0,Baseline
Methyl 4-acetamido-o-anisate,4093-29-2,0.000313391,2.45E-06,1280.024521,4.66E-07,Baseline
Methyl 5-sulfamoyl-o-anisate,33045-52-2,0.000548434,8.65E-07,6338.767436,8.16E-07,Baseline
Enhydrin,33880-85-2,7.83E-05,8.43E-07,929.6590019,1.17E-07,Baseline
Dimethyl 5-aminoisophthalate,99-27-4,0.060327685,0.000306849,1966.035363,8.97E-05,Baseline
Methyl 5-chloro-o-anisate,33924-48-0,0,0,177.5130839,0,Baseline
"Benzoic acid, 3,4,5-trihydroxy-, methyl ester",99-24-1,0.121517195,0.000699946,1736.094633,0.000180708,Baseline
"Benzoic acid, 4-hydroxy-3,5-dimethoxy-, methyl ester",884-35-5,7.83E-05,1.92E-07,4081.53268,1.17E-07,Baseline
Methyl p-nitrobenzoate,619-50-1,0,0,731.7118472,0,Baseline
Methyl hydrogen terephthalate,1679-64-7,0.000156695,2.64E-07,5937.219884,2.33E-07,Baseline
Methyl 4-formylbenzoate,1571-08-0,0,0,796.3048972,0,Baseline
"Methyl 4-{[(2,5-dihydroxyphenyl)methyl]amino}benzoate",140674-76-6,0.068789231,0.001705532,403.3301227,0.000102296,Baseline
Methyl benzoate,93-58-3,0,0,535.3732405,0,Baseline
Methyl 1H-pyrazole-3-carboxylate,15366-34-4,0.734430807,0.000642807,11425.36336,0.001092171,Baseline
Arecoline,63-75-2,0.000861824,2.24E-06,3853.553625,1.28E-06,Baseline
Methyl nicotinate,93-60-7,0.000156695,2.76E-07,5683.187949,2.33E-07,Baseline
Methyl 4-imidazolecarboxylate,17325-26-7,0.474865066,0.000140567,33782.07847,0.000706171,Baseline
Dimethyl succinylsuccinate,6289-46-9,0.000156695,1.96E-08,80071.85663,2.33E-07,Baseline
Methyl cyclopropanecarboxylate,2868-37-3,0.034472963,6.33E-05,5442.326,5.13E-05,Baseline
"Dimethyl cyclohexane-1,4-dicarboxylate",94-60-0,7.83E-05,4.55E-07,1721.011065,1.17E-07,Baseline
Methyl cyclohexanecarboxylate,4630-82-4,7.83E-05,3.40E-06,230.5165855,1.17E-07,Baseline
Methyl bromoacetate,96-32-2,0.012143885,2.09E-05,5808.03771,1.81E-05,Baseline
4-Methyl hydrogen 2-methylenesuccinate,7338-27-4,0.011908842,1.86E-06,64150.91002,1.77E-05,Baseline
Methyl pivaloylacetate,55107-14-7,0,0,2207.568876,0,Baseline
Dimethyl malonate,108-59-8,0.000156695,1.35E-08,115903.3659,2.33E-07,Baseline
Dimethyl acetylsuccinate,10420-33-4,0,0,9069.418498,0,Baseline
Methyl acetoacetate,105-45-3,0,0,32077.27149,0,Baseline
"O,O-Dimethyl malathion",3700-89-8,0,0,695.8341885,0,Baseline
Glutamic acid dimethyl ester,6525-53-7,0.000548434,6.70E-08,81885.99168,8.16E-07,Baseline
(5)-Methyl L-glutamate,1499-55-4,0.000783476,2.99E-09,2616804.173,1.17E-06,Baseline
Methyl phenylacetate,101-41-7,7.83E-05,1.20E-06,651.0811876,1.17E-07,Baseline
methyl 2-(2-nitrophenyl)acetate,30095-98-8,0,0,769.7170432,0,Baseline
"2-Furanacetic acid, methyl ester",4915-22-4,0.000548434,1.77E-06,3093.621073,8.16E-07,Baseline
Methyl indol-3-ylacetate,1912-33-0,0.001801996,4.54E-05,397.1742185,2.68E-06,Baseline
Dimethyl succinate,106-65-0,0.00697294,2.74E-06,25486.68768,1.04E-05,Baseline
Monomethyl succinate,3878-55-5,0.001723648,2.72E-08,633329.3964,2.56E-06,Baseline
"Benzenepropanoic acid, 4-hydroxy-, methyl ester",5597-50-2,0.000156695,1.08E-06,1454.99941,2.33E-07,Baseline
"Benzenepropanoic acid, methyl ester",103-25-3,0,0,415.975484,0,Baseline
"Methyl 3-(1,2-oxazol-4-yl)propanoate",141501-28-2,0.001801996,1.65E-06,10904.86287,2.68E-06,Baseline
Dimethyl glutarate,1119-40-0,0.040035646,4.31E-05,9279.002011,5.95E-05,Baseline
5-Methoxy-5-oxopentanoic acid,1501-27-5,0.00133191,3.11E-08,428939.151,1.98E-06,Baseline
Dimethyl adipate,627-93-0,0.009166674,2.41E-05,3797.430635,1.36E-05,Baseline
Methyl hydrogen adipate,627-91-8,0.001175215,1.88E-07,62413.97833,1.75E-06,Baseline
Dimethyl nonanedioate,1732-10-1,0,0,415.975484,0,Baseline
"Nonanoic acid, 9-oxo-, methyl ester",1931-63-1,0.000156695,4.46E-06,351.6523322,2.33E-07,Baseline
Methyl 9-hydroxynonanoate,34957-73-8,0.000156695,3.60E-06,435.8113859,2.33E-07,Baseline
Methyl chloroacetate,96-34-4,0.304145551,0.000359026,8471.405432,0.000452295,Baseline
Methyl 3-mercaptopropionate,2935-90-2,0.000705129,2.35E-06,2994.475448,1.05E-06,Baseline
"Dimethyl 3,3'-thiodipropionate",4131-74-2,7.83E-05,2.86E-07,2741.972888,1.17E-07,Baseline
Glycine methyl ester,616-34-2,0.015199443,8.11E-08,1874558.629,2.26E-05,Baseline
DMOG,89464-63-1,0.008148155,3.22E-07,253398.4307,1.21E-05,Baseline
Methyl hydroxyacetate,96-35-5,0.034629658,1.60E-06,215923.4062,5.15E-05,Baseline
Methyl thioglycolate,2365-48-2,0.001018519,1.59E-06,6413.500375,1.51E-06,Baseline
methyl pyrrolidine-1-carboxylate,56475-80-0,0.005954421,5.46E-06,10904.86287,8.85E-06,Baseline
methyl piperidine-1-carboxylate,1796-27-6,0.00266382,1.64E-05,1626.682124,3.96E-06,Baseline
4-Hydroxyfenbendazole,72447-64-4,0.014651009,0.001289991,113.574473,2.18E-05,Baseline
Oxfendazole,53716-50-0,0,0,1212.420825,0,Baseline
Methyl 5-hydroxy-2-benzimidazolecarbamate,22769-68-2,0.000391738,1.26E-06,3118.087899,5.83E-07,Baseline
Methyl carbazate,6294-89-9,0.001566953,1.83E-08,854329.1366,2.33E-06,Baseline
Dimethyl carbonate,616-38-6,7.83E-05,2.71E-08,28942.75584,1.17E-07,Baseline
Dimethyl dicarbonate,4525-33-1,0.001018519,6.87E-07,14824.707,1.51E-06,Baseline
2-Methoxy-2H-perfluoropropane,13171-18-1,0.028205152,0.000478064,589.9865032,4.19E-05,Baseline
Methyl tert-butyl ether,1634-04-4,0.001566953,7.52E-06,2082.873199,2.33E-06,Baseline
Methyl cumyl ether,935-67-1,7.83E-05,5.24E-06,149.4515277,1.17E-07,Baseline
4-Methoxy-4-methyl-2-pentanone,107-70-0,7.83E-05,7.18E-08,10904.86287,1.17E-07,Baseline
3-Methoxy-3-methylbutan-1-ol,56539-66-3,0.002585472,1.40E-06,18440.26968,3.84E-06,Baseline
"2-Propanol, 2-methoxy-",72360-66-8,0.426994656,6.13E-05,69665.48027,0.000634983,Baseline
"2,2-Dimethoxypropane",77-76-9,0.000156695,1.08E-07,14473.70922,2.33E-07,Baseline
"1,1,1-Trimethoxyethane",1445-45-0,0.000156695,2.76E-07,5683.187949,2.33E-07,Baseline
3-Methoxy-2-butanol,53778-72-6,0.171659686,3.07E-05,55945.40337,0.000255275,Baseline
3-Methoxybutan-1-ol,2517-43-3,0.000235043,5.21E-08,45113.89659,3.50E-07,Baseline
2-Methoxy-1-propyl acetate,70657-70-4,0.001880343,8.79E-07,21384.23777,2.80E-06,Baseline
2-(2-Methoxypropoxy)propanol,13588-28-8,0.016531353,1.06E-06,155266.7295,2.46E-05,Baseline
1-(2-Methoxypropoxy)-2-propanol,13429-07-7,0.019195173,4.99E-06,38492.84552,2.85E-05,Baseline
"1,1-Dimethoxyethane",534-15-6,0.001801996,5.20E-07,34671.37833,2.68E-06,Baseline
"1-Butyne, 4,4-dimethoxy-",33639-45-1,0.005484335,5.78E-06,9493.946351,8.16E-06,Baseline
"Propane, 1,1,3,3-tetramethoxy-",102-52-3,0.00430912,5.32E-06,8096.988262,6.41E-06,Baseline
Phenylacetaldehyde dimethyl acetal,101-48-4,7.83E-05,1.42E-06,552.9062302,1.17E-07,Baseline
Methyl chlorocarbonate,79-22-1,0.007443026,1.77E-05,4215.055488,1.11E-05,Baseline
